Rank	Train Score	Test Score	Best Features
64	0.8631340275445079	0.8608605834634957	['cat__eVitals_29_Not Applicable', 'cat__eScene_08_Not Applicable', 'cat__eVitals_20_No verbal/vocal response (All Age Groups)', 'cat__NasemsoRegion_East          ', 'cat__eDisposition_17_Emergent (Immediate Response)', 'cat__eMedications_02_9923001', 'cat__USCensusRegion_South    ', 'cat__eVitals_21_Obeys commands (>2Years); Appropriate response to stimulation', 'cat__USCensusRegion_Midwest  ', 'cat__eProcedures_02_9923001', 'cat__USCensusRegion_Midwest  ', 'cat__eMedications_02_Not Applicable', 'cat__eMedications_02_Not Applicable', 'cat__USCensusRegion_         ', 'cat__eVitals_19_8801023', 'cat__USCensusDivision_                  ', 'cat__eVitals_31_8801019', 'cat__eArrest_05_9923003', 'cat__eProcedures_02_Not Applicable', 'cat__eVitals_31_Not Applicable', 'cat__eSituation_07_Not Recorded', 'num__eVitals_12', 'cat__eVitals_27_8801023', 'cat__eSituation_08_Not Recorded', 'cat__NasemsoRegion_Western Plains', 'cat__ePatient_16_Years', 'cat__eDisposition_16_Air Medical-Fixed Wing', 'cat__ePatient_16_Years', 'cat__eResponse_07_2207003   ', 'cat__ePatient_13_Male', 'cat__eProtocol_02_3602003.0', 'cat__eResponse_08_None/No Delay', 'cat__eInjury_04_Not Recorded', 'cat__NasemsoRegion_Western Plains', 'cat__eOther_05_9923001.0', 'cat__eInjury_04_Not Recorded', 'cat__eInjury_03_Not Recorded', 'cat__ePatient_14_2514011.0', 'cat__eResponse_09_None/No Delay', 'cat__ePatient_14_2514011.0', 'cat__eResponse_09_None/No Delay', 'cat__eResponse_11_Not Recorded', 'cat__eVitals_02_9923001', 'cat__eVitals_30_Cincinnati', 'cat__eResponse_11_None/No Delay', 'cat__eResponse_11_None/No Delay', 'cat__eResponse_05_911 Response (Scene)', 'cat__eResponse_10_None/No Delay', 'cat__eArrest_12_No', 'cat__eArrest_12_No', 'cat__eArrest_12_No', 'cat__eHistory_17_8801015', 'cat__eHistory_01_None Noted', 'cat__eDisposition_24_Not Recorded', 'cat__eDisposition_24_Not Recorded', 'cat__eResponse_24_Lights and Sirens', 'cat__eArrest_04_Not Witnessed', 'cat__eArrest_04_Not Witnessed', 'cat__eDisposition_18_Not Recorded', 'cat__eArrest_03_Initiated Chest Compressions', 'cat__eProcedures_08_9916003', 'cat__eDisposition_20_Not Recorded', 'cat__eMedications_07_9916001', 'cat__eMedications_10_9905027   ']
65	0.8643013100436682	0.8626240741673804	['cat__eVitals_29_Not Applicable', 'cat__eScene_08_Not Applicable', 'cat__eVitals_20_No verbal/vocal response (All Age Groups)', 'cat__NasemsoRegion_East          ', 'cat__eDisposition_17_Emergent (Immediate Response)', 'cat__eMedications_02_9923001', 'cat__USCensusRegion_South    ', 'cat__eVitals_21_Obeys commands (>2Years); Appropriate response to stimulation', 'cat__USCensusRegion_Midwest  ', 'cat__eProcedures_02_9923001', 'cat__USCensusRegion_Midwest  ', 'cat__eMedications_02_Not Applicable', 'cat__eMedications_02_Not Applicable', 'cat__USCensusRegion_         ', 'cat__eVitals_19_8801023', 'cat__NasemsoRegion_              ', 'cat__eVitals_31_8801019', 'cat__eArrest_05_9923003', 'cat__eProcedures_02_Not Applicable', 'cat__eVitals_31_Not Applicable', 'cat__eSituation_07_Not Recorded', 'num__eVitals_12', 'cat__eVitals_27_8801023', 'cat__eSituation_08_Not Recorded', 'cat__NasemsoRegion_Western Plains', 'cat__ePatient_16_Years', 'cat__eDisposition_16_Air Medical-Fixed Wing', 'cat__ePatient_16_Years', 'cat__eResponse_07_2207003   ', 'cat__eResponse_08_None/No Delay', 'cat__eProtocol_02_3602003.0', 'cat__eResponse_08_None/No Delay', 'cat__eInjury_04_Not Recorded', 'cat__eResponse_23_Emergent (Immediate Response)', 'cat__eOther_05_9923001.0', 'cat__eInjury_04_Not Recorded', 'cat__eInjury_03_Not Recorded', 'cat__ePatient_14_2514011.0', 'cat__ePatient_14_2514011.0', 'cat__eResponse_09_None/No Delay', 'cat__eInjury_03_Not Recorded', 'cat__eResponse_11_Not Recorded', 'cat__eResponse_11_Not Recorded', 'cat__eResponse_11_Not Recorded', 'cat__eMedications_02_9923003', 'cat__eResponse_11_None/No Delay', 'cat__eResponse_10_None/No Delay', 'cat__eResponse_10_None/No Delay', 'cat__eVitals_26_Verbal', 'cat__eArrest_12_No', 'cat__eHistory_17_8801015', 'cat__eHistory_01_None Noted', 'cat__eHistory_01_None Noted', 'cat__eDisposition_24_Not Recorded', 'cat__eDisposition_24_Not Recorded', 'cat__eResponse_24_Lights and Sirens', 'cat__eDisposition_18_Not Recorded', 'cat__eDisposition_18_Not Recorded', 'cat__eProcedures_02_9923003', 'cat__eProcedures_06_9923001', 'cat__eProcedures_06_9923001', 'cat__eArrest_03_Initiated Chest Compressions', 'cat__eDisposition_20_Not Recorded', 'cat__eDisposition_20_Not Recorded', 'cat__eArrest_17_Not Recorded']
66	0.8630164595230098	0.8610369325338842	['cat__eVitals_29_Not Applicable', 'cat__eScene_08_Not Applicable', 'cat__eVitals_20_No verbal/vocal response (All Age Groups)', 'cat__NasemsoRegion_East          ', 'cat__eDisposition_17_Emergent (Immediate Response)', 'cat__eMedications_02_9923001', 'cat__USCensusRegion_South    ', 'cat__eVitals_21_Obeys commands (>2Years); Appropriate response to stimulation', 'cat__USCensusRegion_Midwest  ', 'cat__eProcedures_02_9923001', 'cat__USCensusRegion_Midwest  ', 'cat__eMedications_02_Not Applicable', 'cat__eMedications_02_Not Applicable', 'cat__USCensusDivision_                  ', 'cat__eVitals_19_8801023', 'cat__NasemsoRegion_              ', 'cat__eVitals_31_8801019', 'cat__eArrest_05_9923003', 'cat__eProcedures_02_Not Applicable', 'cat__eVitals_31_Not Applicable', 'cat__eSituation_07_Not Recorded', 'num__eVitals_12', 'cat__eVitals_27_8801023', 'cat__eSituation_08_Not Recorded', 'cat__NasemsoRegion_Western Plains', 'cat__ePatient_16_Years', 'cat__eDisposition_16_Air Medical-Fixed Wing', 'cat__ePatient_16_Years', 'cat__eResponse_07_2207003   ', 'cat__ePatient_13_Male', 'cat__eProtocol_02_3602003.0', 'cat__eResponse_08_None/No Delay', 'cat__eInjury_04_Not Recorded', 'cat__NasemsoRegion_Western Plains', 'cat__eOther_05_9923003.0', 'cat__eInjury_04_Not Recorded', 'cat__eInjury_03_Not Recorded', 'cat__ePatient_14_2514011.0', 'cat__ePatient_14_2514011.0', 'cat__eResponse_09_None/No Delay', 'cat__eInjury_03_Not Recorded', 'cat__eVitals_02_9923001', 'cat__eResponse_11_Not Recorded', 'cat__eResponse_11_Not Recorded', 'cat__eMedications_06_Milligrams (mg)', 'cat__eMedications_02_9923003', 'cat__eResponse_10_None/No Delay', 'cat__eResponse_10_None/No Delay', 'cat__eVitals_26_Verbal', 'cat__eArrest_12_No', 'cat__eHistory_17_8801015', 'cat__eResponse_12_Not Recorded', 'cat__eHistory_01_None Noted', 'cat__eResponse_12_Not Recorded', 'cat__eResponse_24_Lights and Sirens', 'cat__eDisposition_18_Not Recorded', 'cat__eArrest_04_Not Witnessed', 'cat__eDisposition_24_Not Recorded', 'cat__eArrest_04_Not Witnessed', 'cat__eProcedures_02_9923003', 'cat__eProcedures_06_9923001', 'cat__eDisposition_20_Not Recorded', 'cat__ePatient_13_Not Applicable', 'cat__eArrest_03_Initiated Chest Compressions', 'cat__eDisposition_20_Closest Facility', 'cat__eMedications_07_9916001']
67	0.8640661740006719	0.8618934851614853	['cat__eVitals_29_Not Applicable', 'cat__eScene_08_Not Applicable', 'cat__eVitals_20_No verbal/vocal response (All Age Groups)', 'cat__NasemsoRegion_East          ', 'cat__eDisposition_17_Emergent (Immediate Response)', 'cat__eMedications_02_9923001', 'cat__USCensusRegion_South    ', 'cat__eVitals_21_Obeys commands (>2Years); Appropriate response to stimulation', 'cat__USCensusRegion_Midwest  ', 'cat__eProcedures_02_9923001', 'cat__USCensusRegion_Midwest  ', 'cat__eMedications_02_Not Applicable', 'cat__eMedications_02_Not Applicable', 'cat__NasemsoRegion_              ', 'cat__eVitals_19_8801023', 'cat__USCensusDivision_                  ', 'cat__eVitals_31_8801019', 'cat__eArrest_05_9923003', 'cat__eProcedures_02_Not Applicable', 'cat__eVitals_31_Not Applicable', 'cat__eSituation_07_Not Recorded', 'num__eVitals_12', 'cat__eVitals_27_8801023', 'cat__eSituation_08_Not Recorded', 'cat__NasemsoRegion_Western Plains', 'cat__ePatient_16_Years', 'cat__eDisposition_16_Air Medical-Fixed Wing', 'cat__ePatient_16_Years', 'cat__eResponse_07_2207003   ', 'cat__ePatient_13_Male', 'cat__eProtocol_02_3602003.0', 'cat__eResponse_08_None/No Delay', 'cat__eInjury_04_Not Recorded', 'cat__eResponse_23_Emergent (Immediate Response)', 'cat__eOther_05_9923001.0', 'cat__eInjury_04_Not Recorded', 'cat__eInjury_03_Not Recorded', 'cat__ePatient_14_2514011.0', 'cat__eResponse_09_None/No Delay', 'cat__ePatient_14_2514011.0', 'cat__eInjury_03_Not Recorded', 'cat__eResponse_11_Not Recorded', 'cat__eVitals_26_Verbal', 'cat__eResponse_10_None/No Delay', 'cat__eVitals_02_9923001', 'cat__eResponse_11_None/No Delay', 'cat__eResponse_10_None/No Delay', 'cat__eResponse_05_911 Response (Scene)', 'cat__eResponse_10_None/No Delay', 'cat__eArrest_12_No', 'cat__eResponse_12_Not Recorded', 'cat__eHistory_17_8801015', 'cat__eHistory_01_None Noted', 'cat__eDisposition_24_Not Recorded', 'cat__eDisposition_24_Not Recorded', 'cat__eResponse_24_Lights and Sirens', 'cat__eDisposition_18_Not Recorded', 'cat__eArrest_04_Not Witnessed', 'cat__eDisposition_18_Not Recorded', 'cat__eProcedures_02_9923003', 'cat__eArrest_03_Initiated Chest Compressions', 'cat__eProcedures_06_9923001', 'cat__eMedications_10_9905013   ', 'cat__eDisposition_20_Not Recorded', 'cat__eArrest_03_Initiated Chest Compressions', 'cat__eMedications_10_9905027   ', 'cat__eArrest_03_Initiated Chest Compressions']
68	0.8634783338931811	0.8604826925983776	['cat__eVitals_29_Not Applicable', 'cat__eScene_08_Not Applicable', 'cat__eVitals_20_No verbal/vocal response (All Age Groups)', 'cat__NasemsoRegion_East          ', 'cat__eDisposition_17_Emergent (Immediate Response)', 'cat__eMedications_02_9923001', 'cat__USCensusRegion_South    ', 'cat__eVitals_21_Obeys commands (>2Years); Appropriate response to stimulation', 'cat__USCensusRegion_Midwest  ', 'cat__eProcedures_02_9923001', 'cat__USCensusRegion_Midwest  ', 'cat__eMedications_02_Not Applicable', 'cat__eMedications_02_Not Applicable', 'cat__USCensusDivision_                  ', 'cat__eVitals_19_8801023', 'cat__USCensusRegion_         ', 'cat__eVitals_31_8801019', 'cat__eArrest_05_9923003', 'cat__eProcedures_02_Not Applicable', 'cat__eVitals_31_Not Applicable', 'cat__eSituation_07_Not Recorded', 'num__eVitals_12', 'cat__eVitals_27_8801023', 'cat__eSituation_08_Not Recorded', 'cat__NasemsoRegion_Western Plains', 'cat__ePatient_16_Years', 'cat__eDisposition_16_Air Medical-Fixed Wing', 'cat__ePatient_16_Years', 'cat__eResponse_07_2207003   ', 'cat__eResponse_08_None/No Delay', 'cat__eProtocol_02_3602003.0', 'cat__eResponse_08_None/No Delay', 'cat__eInjury_04_Not Recorded', 'cat__eResponse_23_Emergent (Immediate Response)', 'cat__eOther_05_9923001.0', 'cat__eInjury_04_Not Recorded', 'cat__eInjury_03_Not Recorded', 'cat__ePatient_14_2514011.0', 'cat__ePatient_14_2514011.0', 'cat__eResponse_09_None/No Delay', 'cat__eResponse_09_None/No Delay', 'cat__eResponse_11_Not Recorded', 'cat__eVitals_30_Cincinnati', 'cat__eVitals_02_9923001', 'cat__eMedications_02_9923003', 'cat__eVitals_02_9923001', 'cat__eResponse_10_None/No Delay', 'cat__eResponse_05_911 Response (Scene)', 'cat__eVitals_26_Verbal', 'cat__eArrest_12_No', 'cat__eResponse_12_Not Recorded', 'cat__eHistory_17_8801015', 'cat__eHistory_01_None Noted', 'cat__eDisposition_24_Not Recorded', 'cat__eResponse_24_Lights and Sirens', 'cat__eDisposition_24_Not Recorded', 'cat__eSituation_08_Cardiovascular', 'cat__eDisposition_18_Not Recorded', 'cat__eArrest_04_Not Witnessed', 'cat__eProcedures_08_9916003', 'cat__eProcedures_02_9923003', 'cat__eMedications_10_9905013   ', 'cat__eArrest_04_Not Witnessed', 'cat__eArrest_03_Initiated Chest Compressions', 'cat__eDisposition_20_Closest Facility', 'cat__eMedications_07_9916001', 'cat__eMedications_10_9905027   ', 'cat__eArrest_11_3011009   ']
69	0.8651326839099764	0.862926386859475	['cat__eVitals_29_Not Applicable', 'cat__eScene_08_Not Applicable', 'cat__eVitals_20_No verbal/vocal response (All Age Groups)', 'cat__NasemsoRegion_East          ', 'cat__eDisposition_17_Emergent (Immediate Response)', 'cat__eMedications_02_9923001', 'cat__USCensusRegion_South    ', 'cat__eVitals_21_Obeys commands (>2Years); Appropriate response to stimulation', 'cat__USCensusRegion_Midwest  ', 'cat__eProcedures_02_9923001', 'cat__USCensusRegion_Midwest  ', 'cat__eMedications_02_Not Applicable', 'cat__eMedications_02_Not Applicable', 'cat__USCensusRegion_         ', 'cat__eVitals_19_8801023', 'cat__NasemsoRegion_              ', 'cat__eVitals_31_8801019', 'cat__eArrest_05_9923003', 'cat__eProcedures_02_Not Applicable', 'cat__eVitals_31_Not Applicable', 'cat__eSituation_07_Not Recorded', 'num__eVitals_12', 'cat__eVitals_27_8801023', 'cat__eSituation_08_Not Recorded', 'cat__NasemsoRegion_Western Plains', 'cat__ePatient_16_Years', 'cat__eDisposition_16_Air Medical-Fixed Wing', 'cat__ePatient_16_Years', 'cat__eResponse_07_2207003   ', 'cat__eResponse_08_None/No Delay', 'cat__eProtocol_02_3602003.0', 'cat__eResponse_08_None/No Delay', 'cat__eInjury_04_Not Recorded', 'cat__eResponse_23_Emergent (Immediate Response)', 'cat__eOther_05_9923001.0', 'cat__eInjury_04_Not Recorded', 'cat__eInjury_03_Not Recorded', 'cat__ePatient_14_2514011.0', 'cat__eResponse_09_None/No Delay', 'cat__eInjury_03_Not Recorded', 'cat__eResponse_09_None/No Delay', 'cat__eMedications_06_Milligrams (mg)', 'cat__eVitals_02_9923001', 'cat__eResponse_11_None/No Delay', 'cat__eResponse_11_None/No Delay', 'cat__eResponse_11_None/No Delay', 'cat__eResponse_10_None/No Delay', 'cat__eResponse_05_911 Response (Scene)', 'cat__eVitals_26_Verbal', 'cat__eArrest_12_No', 'cat__eResponse_12_Not Recorded', 'cat__eHistory_01_None Noted', 'cat__eHistory_17_8801015', 'cat__eResponse_05_911 Response (Scene)', 'cat__eResponse_24_Lights and Sirens', 'cat__eDisposition_24_Not Recorded', 'cat__eSituation_08_Cardiovascular', 'cat__eArrest_04_Not Witnessed', 'cat__eDisposition_18_Not Recorded', 'cat__eArrest_04_Not Witnessed', 'cat__eProcedures_02_9923003', 'cat__eDisposition_20_Not Recorded', 'cat__eArrest_03_Initiated Chest Compressions', 'cat__eDisposition_20_Not Recorded', 'cat__eMedications_10_9905013   ', 'cat__eArrest_03_Initiated Chest Compressions', 'cat__eMedications_10_9905027   ', 'cat__eMedications_06_Puffs', 'cat__eArrest_17_Not Recorded']
70	0.864410480349345	0.8623469541996271	['cat__eVitals_29_Not Applicable', 'cat__eScene_08_Not Applicable', 'cat__eVitals_20_No verbal/vocal response (All Age Groups)', 'cat__NasemsoRegion_East          ', 'cat__eDisposition_17_Emergent (Immediate Response)', 'cat__eMedications_02_9923001', 'cat__USCensusRegion_South    ', 'cat__eVitals_21_Obeys commands (>2Years); Appropriate response to stimulation', 'cat__USCensusRegion_Midwest  ', 'cat__eProcedures_02_9923001', 'cat__USCensusRegion_Midwest  ', 'cat__eMedications_02_Not Applicable', 'cat__eMedications_02_Not Applicable', 'cat__USCensusRegion_         ', 'cat__eVitals_19_8801023', 'cat__USCensusRegion_         ', 'cat__eVitals_31_8801019', 'cat__eArrest_05_9923003', 'cat__eProcedures_02_Not Applicable', 'cat__eVitals_31_Not Applicable', 'cat__eSituation_07_Not Recorded', 'num__eVitals_12', 'cat__eVitals_27_8801023', 'cat__eSituation_08_Not Recorded', 'cat__NasemsoRegion_Western Plains', 'cat__ePatient_16_Years', 'cat__eDisposition_16_Air Medical-Fixed Wing', 'cat__ePatient_16_Years', 'cat__eResponse_07_2207003   ', 'cat__ePatient_13_Male', 'cat__eProtocol_02_3602003.0', 'cat__eResponse_08_None/No Delay', 'cat__NasemsoRegion_Western Plains', 'cat__eInjury_04_Not Recorded', 'cat__eOther_05_9923003.0', 'cat__eVitals_02_9923001', 'cat__eInjury_03_Not Recorded', 'cat__ePatient_14_2514011.0', 'cat__ePatient_14_2514011.0', 'cat__eResponse_09_None/No Delay', 'cat__eInjury_03_Not Recorded', 'cat__eMedications_06_Milligrams (mg)', 'cat__eResponse_11_Not Recorded', 'cat__eVitals_26_Verbal', 'cat__eMedications_02_9923003', 'cat__eVitals_02_9923001', 'cat__eResponse_10_None/No Delay', 'cat__eResponse_10_None/No Delay', 'cat__eVitals_26_Verbal', 'cat__eArrest_12_No', 'cat__eHistory_17_8801015', 'cat__eResponse_12_Not Recorded', 'cat__eHistory_01_None Noted', 'cat__eResponse_12_Not Recorded', 'cat__eResponse_12_Not Recorded', 'cat__eResponse_24_Lights and Sirens', 'cat__eDisposition_24_Not Recorded', 'cat__eArrest_04_Not Witnessed', 'cat__eProcedures_08_9916003', 'cat__eProcedures_02_9923003', 'cat__eDisposition_20_Not Recorded', 'cat__eProcedures_06_9923001', 'cat__eScene_07_9923003', 'cat__ePatient_13_Not Applicable', 'cat__eArrest_03_Initiated Chest Compressions', 'cat__eDisposition_20_Not Recorded', 'cat__eArrest_03_Initiated Chest Compressions', 'cat__eMedications_07_9916001', 'cat__eMedications_10_9905027   ', 'cat__eArrest_07_Yes, With Defibrillation']
71	0.8644356734968088	0.8629011941351338	['cat__eVitals_29_Not Applicable', 'cat__eScene_08_Not Applicable', 'cat__eVitals_20_No verbal/vocal response (All Age Groups)', 'cat__NasemsoRegion_East          ', 'cat__eDisposition_17_Emergent (Immediate Response)', 'cat__eMedications_02_9923001', 'cat__USCensusRegion_South    ', 'cat__eVitals_21_Obeys commands (>2Years); Appropriate response to stimulation', 'cat__USCensusRegion_Midwest  ', 'cat__eProcedures_02_9923001', 'cat__USCensusRegion_Midwest  ', 'cat__eMedications_02_Not Applicable', 'cat__eMedications_02_Not Applicable', 'cat__USCensusDivision_                  ', 'cat__eVitals_19_8801023', 'cat__USCensusDivision_                  ', 'cat__eVitals_31_8801019', 'cat__eArrest_05_9923003', 'cat__eProcedures_02_Not Applicable', 'cat__eVitals_31_Not Applicable', 'cat__eSituation_07_Not Recorded', 'num__eVitals_12', 'cat__eVitals_27_8801023', 'cat__eSituation_08_Not Recorded', 'cat__NasemsoRegion_Western Plains', 'cat__ePatient_16_Years', 'cat__eDisposition_16_Air Medical-Fixed Wing', 'cat__ePatient_16_Years', 'cat__eResponse_07_2207003   ', 'cat__ePatient_13_Male', 'cat__eProtocol_02_3602003.0', 'cat__eResponse_08_None/No Delay', 'cat__eInjury_04_Not Recorded', 'cat__eResponse_23_Emergent (Immediate Response)', 'cat__eOther_05_9923001.0', 'cat__eVitals_02_9923001', 'cat__eInjury_03_Not Recorded', 'cat__ePatient_14_2514011.0', 'cat__ePatient_14_2514011.0', 'cat__eResponse_09_None/No Delay', 'cat__eInjury_03_Not Recorded', 'cat__eResponse_11_Not Recorded', 'cat__eVitals_30_Cincinnati', 'cat__eVitals_02_9923001', 'cat__eMedications_02_9923003', 'cat__eResponse_11_None/No Delay', 'cat__eResponse_10_None/No Delay', 'cat__eVitals_26_Verbal', 'cat__eResponse_10_None/No Delay', 'cat__eArrest_12_No', 'cat__eResponse_12_Not Recorded', 'cat__eHistory_17_8801015', 'cat__eHistory_01_None Noted', 'cat__eDisposition_24_Not Recorded', 'cat__eResponse_24_Lights and Sirens', 'cat__eResponse_05_911 Response (Scene)', 'cat__eDisposition_18_Not Recorded', 'cat__eArrest_04_Not Witnessed', 'cat__eArrest_04_Not Witnessed', 'cat__eProcedures_06_9923001', 'cat__eProcedures_02_9923003', 'cat__eArrest_03_Initiated Chest Compressions', 'cat__eArrest_03_Initiated Chest Compressions', 'cat__eArrest_03_Initiated Chest Compressions', 'cat__eDisposition_20_Not Recorded', 'cat__eDisposition_20_Not Recorded', 'cat__eArrest_03_Initiated Chest Compressions', 'cat__eMedications_07_9916001', 'cat__eMedications_06_Puffs', 'cat__eScene_01_9923003', 'cat__eVitals_08_Cuff-Automated']
72	0.8645700369499496	0.8614148233990023	['cat__eVitals_29_Not Applicable', 'cat__eScene_08_Not Applicable', 'cat__eVitals_20_No verbal/vocal response (All Age Groups)', 'cat__NasemsoRegion_East          ', 'cat__eDisposition_17_Emergent (Immediate Response)', 'cat__eMedications_02_9923001', 'cat__USCensusRegion_South    ', 'cat__eVitals_21_Obeys commands (>2Years); Appropriate response to stimulation', 'cat__USCensusRegion_Midwest  ', 'cat__eProcedures_02_9923001', 'cat__USCensusRegion_Midwest  ', 'cat__eMedications_02_Not Applicable', 'cat__eMedications_02_Not Applicable', 'cat__USCensusDivision_                  ', 'cat__eVitals_19_8801023', 'cat__NasemsoRegion_              ', 'cat__eVitals_31_8801019', 'cat__eArrest_05_9923003', 'cat__eProcedures_02_Not Applicable', 'cat__eVitals_31_Not Applicable', 'cat__eSituation_07_Not Recorded', 'num__eVitals_12', 'cat__eVitals_27_8801023', 'cat__eSituation_08_Not Recorded', 'cat__NasemsoRegion_Western Plains', 'cat__ePatient_16_Years', 'cat__eDisposition_16_Air Medical-Fixed Wing', 'cat__ePatient_16_Years', 'cat__eResponse_07_2207003   ', 'cat__ePatient_13_Male', 'cat__eProtocol_02_3602003.0', 'cat__eResponse_08_None/No Delay', 'cat__eInjury_04_Not Recorded', 'cat__eResponse_23_Emergent (Immediate Response)', 'cat__eOther_05_9923003.0', 'cat__eInjury_04_Not Recorded', 'cat__eInjury_03_Not Recorded', 'cat__ePatient_14_2514011.0', 'cat__ePatient_14_2514011.0', 'cat__eResponse_09_None/No Delay', 'cat__eInjury_03_Not Recorded', 'cat__eResponse_11_Not Recorded', 'cat__eVitals_30_Cincinnati', 'cat__eResponse_11_Not Recorded', 'cat__eMedications_02_9923003', 'cat__eResponse_11_None/No Delay', 'cat__eResponse_10_None/No Delay', 'cat__eResponse_05_911 Response (Scene)', 'cat__eVitals_26_Verbal', 'cat__eArrest_12_No', 'cat__eHistory_17_8801015', 'cat__eHistory_01_None Noted', 'cat__eResponse_12_Not Recorded', 'cat__eResponse_12_Not Recorded', 'cat__eDisposition_24_Not Recorded', 'cat__eDisposition_24_Not Recorded', 'cat__eDisposition_18_Not Recorded', 'cat__eResponse_24_Lights and Sirens', 'cat__eArrest_04_Not Witnessed', 'cat__eArrest_04_Not Witnessed', 'cat__eProcedures_02_9923003', 'cat__eProcedures_08_9916001', 'cat__eProcedures_02_9923003', 'cat__eMedications_10_9905013   ', 'cat__eMedications_07_9916001', 'cat__eArrest_03_Initiated Chest Compressions', 'cat__eDisposition_20_Not Recorded', 'cat__eMedications_07_9916001', 'cat__eMedications_10_9905027   ', 'cat__eArrest_17_Not Recorded', 'cat__eArrest_07_Yes, With Defibrillation', 'cat__eResponse_07_Unknown   ']
73	0.8644860597917366	0.8633546631732756	['cat__eVitals_29_Not Applicable', 'cat__eScene_08_Not Applicable', 'cat__eVitals_20_No verbal/vocal response (All Age Groups)', 'cat__NasemsoRegion_East          ', 'cat__eDisposition_17_Emergent (Immediate Response)', 'cat__eMedications_02_9923001', 'cat__USCensusRegion_South    ', 'cat__eVitals_21_Obeys commands (>2Years); Appropriate response to stimulation', 'cat__USCensusRegion_Midwest  ', 'cat__eProcedures_02_9923001', 'cat__USCensusRegion_Midwest  ', 'cat__eMedications_02_Not Applicable', 'cat__eMedications_02_Not Applicable', 'cat__USCensusRegion_         ', 'cat__eVitals_19_8801023', 'cat__NasemsoRegion_              ', 'cat__eVitals_31_8801019', 'cat__eArrest_05_9923003', 'cat__eProcedures_02_Not Applicable', 'cat__eVitals_31_Not Applicable', 'cat__eSituation_07_Not Recorded', 'num__eVitals_12', 'cat__eVitals_27_8801023', 'cat__eSituation_08_Not Recorded', 'cat__NasemsoRegion_Western Plains', 'cat__ePatient_16_Years', 'cat__eDisposition_16_Air Medical-Fixed Wing', 'cat__ePatient_16_Years', 'cat__eResponse_23_Emergent (Immediate Response)', 'cat__eResponse_08_None/No Delay', 'cat__eProtocol_02_3602003.0', 'cat__eOther_05_9923003.0', 'cat__NasemsoRegion_Western Plains', 'cat__eInjury_04_Not Recorded', 'cat__eVitals_02_9923001', 'cat__eProtocol_02_3602003.0', 'cat__eInjury_04_Not Recorded', 'cat__eInjury_03_Not Recorded', 'cat__eResponse_09_None/No Delay', 'cat__eResponse_09_None/No Delay', 'cat__eInjury_03_Not Applicable', 'cat__eMedications_02_9923003', 'cat__eVitals_19_Inappropriate words (>2 Years); Inconsistently consolable, moaning', 'cat__eVitals_30_Cincinnati', 'cat__eResponse_10_None/No Delay', 'cat__eArrest_12_No', 'cat__eResponse_24_Lights and Sirens', 'cat__eResponse_11_None/No Delay', 'cat__eArrest_12_No', 'cat__eHistory_17_8801015', 'cat__eHistory_01_None Noted', 'cat__eDisposition_24_Not Recorded', 'cat__eHistory_01_None Noted', 'cat__eResponse_12_Not Recorded', 'cat__eArrest_04_Not Witnessed', 'cat__eArrest_04_Not Witnessed', 'cat__eHistory_17_8801015', 'cat__eProcedures_02_9923003', 'cat__eArrest_03_Initiated Chest Compressions', 'cat__eScene_01_9923003', 'cat__ePatient_13_Not Applicable', 'cat__eProcedures_02_9923003', 'cat__eMedications_07_9916001', 'cat__eScene_07_9923003', 'cat__eArrest_07_Yes, With Defibrillation', 'cat__eMedications_10_9905027   ', 'cat__eScene_01_9923003', 'cat__eResponse_07_Unknown   ', 'cat__eMedications_10_7701001   ', 'cat__eArrest_17_Not Recorded', 'cat__eArrest_17_Not Recorded', 'cat__eArrest_09_Compressions-Continuous', 'cat__eArrest_09_Compressions-Continuous']
